binning,bin,block,block_meaning,sample,feature,family,n_rounds,n_games,n_rounds_heldout,n_games_heldout,coef_learn,p_learn,ci_low_learn,ci_high_learn,coef_val,p_val,ci_low_val,ci_high_val,q_learn,replicates
stage,endgame,cumulative,every message so far this game,talkers,min_textblob_polarity,Sentiment & emotion,440,148,694,233,0.03000363271970331,0.07725547779841802,-0.0032795898488112048,0.06328685528821783,-0.05844867242902348,5.008347332575993e-05,-0.08669789434213408,-0.03019945051591287,0.4065366369218752,False
stage,endgame,cumulative,every message so far this game,talkers,min_neutral_bert,Sentiment & emotion,440,148,694,233,-0.02697463331464442,0.07743554988988098,-0.05691596608610318,0.002966699456814343,-0.02822103482424752,0.08533858044744082,-0.060369641900575005,0.003927572252079962,0.4065366369218752,False
stage,endgame,cumulative,every message so far this game,talkers,mean_user_mean_info_exchange_zscore_conversation,Semantic dynamics,440,148,694,233,0.01729096433577497,0.0890313197826695,-0.0026379235666858618,0.037219852238235804,-0.010898122151742691,0.45035729444963657,-0.0391961815342511,0.017399937230765716,0.45129668993284194,False
stage,endgame,cumulative,every message so far this game,talkers,max_textblob_subjectivity,Sentiment & emotion,440,148,694,233,0.028214371722052482,0.09928064904244463,-0.005333792370802191,0.061762535814907156,0.06465291848391509,7.417516682407537e-05,0.03267360603607152,0.09663223093175866,0.48647518030797865,False
stage,endgame,cumulative,every message so far this game,talkers,max_article_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.021448960865466778,0.10616969782244855,-0.004571002376458959,0.047468924107392514,0.056222143896053886,0.0008105739870107413,0.023320334150423366,0.0891239536416844,0.5034498574161269,False
stage,endgame,cumulative,every message so far this game,talkers,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,440,148,694,233,-0.016136849211831422,0.11756942480872469,-0.03634546329855638,0.004071764874893538,0.015195988313797676,0.12283530523333218,-0.004106636528695574,0.03449861315629092,0.5186109114567242,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_neutral_bert,Sentiment & emotion,440,148,694,233,0.02378175333646073,0.11787033326746763,-0.006025200581880847,0.053588707254802304,0.006785803503632684,0.6359562308382807,-0.02131104729141879,0.03488265429868416,0.5186109114567242,False
stage,endgame,cumulative,every message so far this game,talkers,max_dale_chall_score,Volume & form,440,148,694,233,0.02391520780770212,0.12133414527433453,-0.006341058915120004,0.05417147453052425,0.04465978059125639,0.0047381072023143095,0.013667695624331688,0.07565186555818108,0.5186109114567242,False
stage,endgame,cumulative,every message so far this game,talkers,max_certainty_rocklage,Sentiment & emotion,440,148,694,233,0.02391947175647865,0.1234787884420772,-0.006516317961328878,0.05435526147428618,0.05711160510619633,0.0009721789793519441,0.02317552476006631,0.09104768545232636,0.5186109114567242,False
stage,endgame,cumulative,every message so far this game,talkers,max_inclusive_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.022532506658628375,0.13313760040230607,-0.006873293229736534,0.05193830654699329,0.06426190534161888,5.458345076240096e-05,0.03304790536006649,0.09547590532317127,0.5302511641629595,False
stage,endgame,cumulative,every message so far this game,talkers,max_neutral_bert,Sentiment & emotion,440,148,694,233,0.031243840555577836,0.13346457873489456,-0.009564951787673637,0.07205263289882931,0.06967810150979897,2.9882106540189302e-05,0.03696255383211197,0.10239364918748597,0.5302511641629595,False
stage,endgame,cumulative,every message so far this game,talkers,max_user_min_certainty_lexical_wordcount,Lexical (LIWC),440,148,694,233,-0.024503582316717676,0.146150699969391,-0.057550686202837126,0.008543521569401774,0.004596273273062895,0.7144416394260191,-0.020024098923158526,0.029216645469284312,0.5653724446184336,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_dale_chall_score,Volume & form,440,148,694,233,0.020740184488772868,0.15694798010250322,-0.007979395974479369,0.0494597649520251,0.03946742036730847,0.013708448618669057,0.008083822982871594,0.07085101775174535,0.5915731557709736,False
stage,endgame,cumulative,every message so far this game,talkers,mean_user_max_textblob_subjectivity,Sentiment & emotion,440,148,694,233,0.02292810799925621,0.16705277979998612,-0.009594940016530232,0.05545115601504265,0.05664805442765262,0.00026380033963306615,0.02621667965484935,0.08707942920045589,0.613918965764949,False
stage,endgame,cumulative,every message so far this game,talkers,mean_info_exchange_zscore_conversation,Semantic dynamics,440,148,694,233,-0.010664464208165858,0.1892602966276279,-0.02658649012102166,0.005257561704689943,-0.023719300290870486,0.032477977951563264,-0.04545858263333731,-0.0019800179484036617,0.6393090267058726,False
stage,endgame,cumulative,every message so far this game,talkers,mean_user_max_forward_flow,Semantic dynamics,440,148,694,233,0.021586087673626835,0.19666611605442352,-0.01118262230281392,0.05435479765006759,0.0386651762463888,0.014012589723690582,0.00782098069261616,0.06950937180016144,0.6393090267058726,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),440,148,694,233,-0.019027076124257847,0.20092256970874967,-0.048186182057526936,0.01013202980901124,0.021720203579877116,0.19565483455334254,-0.011177639141923674,0.05461804630167791,0.6393090267058726,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_textblob_polarity,Sentiment & emotion,440,148,694,233,0.019674901318991005,0.20110808360289978,-0.010489420367625783,0.049839223005607794,0.028373707551519065,0.044313469286932444,0.0007216407534637904,0.05602577434957434,0.6393090267058726,False
stage,endgame,cumulative,every message so far this game,talkers,max_mimicry_bert,Semantic dynamics,440,148,694,233,0.023436371540880494,0.20755155416459958,-0.013010088246628259,0.059882831328389244,0.02490394811432803,0.16093486532138734,-0.009912834107064158,0.059720730335720215,0.6393090267058726,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_relative_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.01805288920945745,0.20812081930200865,-0.010056764178949715,0.04616254259786462,0.04808901251262986,0.0063389620159477475,0.013560563202114531,0.0826174618231452,0.6393090267058726,False
stage,endgame,cumulative,every message so far this game,talkers,sum_num_chars,Volume & form,440,148,694,233,-0.03377775750581515,0.20838941944934852,-0.08640323298363818,0.018847717972007877,0.036992937058467935,0.003340760117790425,0.012285284878289858,0.06170058923864601,0.6393090267058726,False
stage,endgame,cumulative,every message so far this game,talkers,max_positive_words_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.01731041581043745,0.20925074478170946,-0.009710152277146201,0.0443309838980211,0.043313007419997634,0.0035927082943603564,0.014159267126137777,0.0724667477138575,0.6393090267058726,False
stage,endgame,cumulative,every message so far this game,talkers,max_first_person_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.01854581037394081,0.21310300890195755,-0.010648436687490395,0.04774005743537202,0.05587962177716402,6.724184567107115e-05,0.02840183811292642,0.08335740544140162,0.6393090267058726,False
stage,endgame,cumulative,every message so far this game,talkers,max_num_all_caps,Volume & form,440,148,694,233,0.014251492498551678,0.23269647432741336,-0.009153433407898497,0.037656418405001855,0.003394681131071195,0.7900323729318401,-0.02159306947240139,0.02838243173454378,0.6573764088711024,False
stage,endgame,cumulative,every message so far this game,talkers,max_info_exchange_zscore_conversation,Semantic dynamics,440,148,694,233,0.016578073922951096,0.23533870228470466,-0.01080199110081655,0.04395813894671874,0.05219523357433593,0.0004249292252227379,0.023166297028807976,0.08122417011986388,0.6573764088711024,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_min_neutral_bert,Sentiment & emotion,440,148,694,233,0.016446118663640152,0.23597840067620734,-0.010753133678033558,0.04364537100531386,0.03546534986859013,0.009144686957566671,0.008798088467495378,0.06213261126968488,0.6573764088711024,False
stage,endgame,cumulative,every message so far this game,talkers,max_forward_flow,Semantic dynamics,440,148,694,233,0.01869200021334593,0.23701326306237025,-0.012289909280058568,0.04967390970675043,0.03368098342831967,0.030088850898953468,0.0032448439219991618,0.06411712293464017,0.6573764088711024,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_adverbs_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.016271584404016663,0.25584367459129076,-0.011795446847199374,0.0443386156552327,0.04546312893916657,0.0010422068831405468,0.018287340199040117,0.07263891767929302,0.6844172185341985,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_min_forward_flow,Semantic dynamics,440,148,694,233,-0.01853479483966723,0.25937986045266315,-0.0507441046961319,0.01367451501679744,0.012534694824496324,0.4232465294693055,-0.018144004252596952,0.0432133939015896,0.6844172185341985,False
stage,endgame,cumulative,every message so far this game,talkers,mean_user_max_neutral_bert,Sentiment & emotion,440,148,694,233,0.022445564222606688,0.2607303689654089,-0.01667047261084698,0.06156160105606036,0.04386405603386768,0.0034943508696665937,0.014426956743956935,0.07330115532377843,0.6844172185341985,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_min_adverbs_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.011225679050897408,0.2683974887959375,-0.008653894328238395,0.03110525243003321,0.0013457387015270205,0.9126654645076053,-0.022703032208122177,0.025394509611176216,0.692182997421102,False
stage,endgame,cumulative,every message so far this game,talkers,max_positivity_zscore_conversation,Sentiment & emotion,440,148,694,233,-0.016524986922884493,0.2754687878063794,-0.04622397731028579,0.013174003464516804,0.019559955338859847,0.24158206767623036,-0.013177403385253951,0.052297314062973645,0.6981708932334099,False
stage,endgame,cumulative,every message so far this game,talkers,mean_user_max_info_exchange_zscore_conversation,Semantic dynamics,440,148,694,233,0.01921228556917602,0.28667425954117765,-0.01613009344225424,0.05455466458060628,0.037518174942694174,0.010069147067338498,0.00894392754224509,0.06609242234314326,0.7142562059754765,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_info_exchange_zscore_conversation,Semantic dynamics,440,148,694,233,-0.014977327085359163,0.3045414612850126,-0.04356775290776502,0.013613098737046695,0.013417259062021014,0.37950170302053,-0.016506388881523937,0.04334090700556596,0.7309461573050059,False
stage,endgame,cumulative,every message so far this game,talkers,max_exclusive_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.012132743076328632,0.3058969674430615,-0.011092620991671846,0.03535810714432911,0.058878500281230456,3.8740201237832115e-05,0.030833917521715565,0.08692308304074535,0.7309461573050059,False
stage,endgame,cumulative,every message so far this game,talkers,sum_num_messages,Volume & form,440,148,694,233,-0.03636755528827834,0.31335840523950353,-0.10706691138078492,0.034331800804228235,0.04484522308050528,0.0006794107188837134,0.018976670162131802,0.07071377599887876,0.7309461573050059,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_forward_flow,Semantic dynamics,440,148,694,233,-0.015110037421225166,0.31587303655995747,-0.04463732978730418,0.014417254944853845,-0.006098557756317144,0.6726390393709288,-0.03438763967336892,0.022190524160734637,0.7309461573050059,False
stage,endgame,cumulative,every message so far this game,talkers,min_info_exchange_zscore_conversation,Semantic dynamics,440,148,694,233,0.013030850585173075,0.324885151614697,-0.01291207663001573,0.03897377780036188,0.003567373763456101,0.8228057382858968,-0.02765524937406074,0.03478999690097294,0.7309461573050059,False
stage,endgame,cumulative,every message so far this game,talkers,turn_taking_index,Participation & timing,440,148,694,233,0.016136816545257636,0.3262639640971272,-0.016081422038543132,0.048355055129058404,-0.005763801079038726,0.6999148601494616,-0.035073103136453135,0.023545500978375683,0.7309461573050059,False
stage,endgame,cumulative,every message so far this game,talkers,max_user_min_function_word_accommodation,Semantic dynamics,440,148,694,233,0.011944061287362601,0.3281799073614312,-0.011997697869692223,0.035885820444417425,-0.014567105184194983,0.2964522669143097,-0.04191293249588611,0.012778722127496145,0.7309461573050059,False
stage,endgame,cumulative,every message so far this game,talkers,max_user_min_certainty_rocklage,Sentiment & emotion,440,148,694,233,-0.011445506820047482,0.3460839696515219,-0.03525413434740857,0.012363120707313598,0.006296862187886484,0.5340051837252253,-0.01354804764759411,0.02614177202336708,0.7593185602802047,False
stage,endgame,cumulative,every message so far this game,talkers,max_user_min_conjunction_lexical_wordcount,Lexical (LIWC),440,148,694,233,-0.010932012446604897,0.3708122677445125,-0.03487332905770665,0.013009304164496853,-0.01201910668472414,0.3031764035734933,-0.03489786841692093,0.010859655047472643,0.8016088729182843,False
stage,endgame,cumulative,every message so far this game,talkers,min_certainty_rocklage,Sentiment & emotion,440,148,694,233,-0.012890121540490636,0.38194830239453914,-0.041786179923479994,0.01600593684249872,-0.03275693873844234,0.005296313421367927,-0.05578146193263342,-0.009732415544251267,0.8137159485796703,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_min_positive_affect_lexical_wordcount,Lexical (LIWC),440,148,694,233,-0.011998476751739961,0.3894198420252972,-0.03932205416486702,0.015325100661387097,0.0007137651491356902,0.9484824549380915,-0.020937647373685423,0.022365177671956806,0.8177816682531243,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_present_tense_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.012682386066245728,0.40179758448907044,-0.01696524133021356,0.04233001346270501,0.04024450383576075,0.010005590183533544,0.009619921572779608,0.0708690860987419,0.8318907735196247,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_positive_affect_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.01176993469779203,0.4161873886533852,-0.016602919342630848,0.04014278873821491,0.028665123853338696,0.05669278697120299,-0.0008166617075487971,0.05814690941422619,0.8497159185006615,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_preposition_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.01109050339939673,0.4329607413386448,-0.016630462661405415,0.03881146946019887,0.0325345860188765,0.06870876324137577,-0.002495664730911694,0.0675648367686647,0.8599615993486804,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.01091038435429979,0.43978824096249947,-0.01676929569229364,0.038590064400893215,0.06135480828452018,0.00012790719271747256,0.029960821177511483,0.09274879539152889,0.8599615993486804,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_verbs_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.010101951414178847,0.4411505633282453,-0.015603229499038156,0.03580713232739585,0.035307227072044735,0.04026246471074617,0.001567909395723474,0.069046544748366,0.8599615993486804,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_time_diff,Participation & timing,440,148,694,233,0.011452172454765663,0.44780375878417644,-0.018117568432750853,0.04102191334228218,-0.012116620127837737,0.46009855592728977,-0.04426584856656695,0.02003260831089148,0.8599615993486804,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_positivity_zscore_conversation,Sentiment & emotion,440,148,694,233,-0.009516837643737962,0.4504560758493088,-0.03423364411633499,0.015199968828859062,-0.011665844515206207,0.43139224928668385,-0.0407257102246234,0.017394021194210983,0.8599615993486804,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_textblob_subjectivity,Sentiment & emotion,440,148,694,233,0.010370858580468332,0.4593451889134972,-0.01710016218901482,0.03784187934995148,0.030103810465396848,0.06412673661905273,-0.00176701412900198,0.061974635059795675,0.865689009875437,False
stage,endgame,cumulative,every message so far this game,talkers,max_adverbs_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.010688700105008208,0.4691913620784244,-0.018255208126988748,0.03963260833700517,0.05502619254891791,0.00018467962591699438,0.02618253208361157,0.08386985301422425,0.8730522813358023,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_min_positive_words_lexical_wordcount,Lexical (LIWC),440,148,694,233,-0.008495817628209376,0.4858621641935126,-0.03238930863888252,0.01539767338246377,-0.010483084164822645,0.3775988315553046,-0.03376970816929303,0.01280353983964774,0.8927717267055792,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_social_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.01109559809044894,0.4989968684874475,-0.021071198802562113,0.04326239498345999,-0.017626467828309254,0.3415206306959957,-0.053947445468662085,0.018694509812043576,0.9055869094772196,False
stage,endgame,cumulative,every message so far this game,talkers,min_textblob_subjectivity,Sentiment & emotion,440,148,694,233,0.00952456147018952,0.5153634874084287,-0.01917265459968049,0.03822177754005953,-0.0075211858937041685,0.5621262328318044,-0.03295089731469943,0.017908525527291094,0.9238833249882809,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_textblob_polarity,Sentiment & emotion,440,148,694,233,0.0071992091130527285,0.527343591303294,-0.01512470187353323,0.029523120099638686,0.010889114553734399,0.466245058178858,-0.018402964970620335,0.040181194078089136,0.9277889803426603,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_textblob_subjectivity,Sentiment & emotion,440,148,694,233,0.009052188917510647,0.5301651316243773,-0.019210419415206067,0.03731479725022736,0.020811966856537273,0.1647455016884557,-0.008548925525937619,0.050172859239012164,0.9277889803426603,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.008426897021873223,0.5417461730516371,-0.018641446139058562,0.035495240182805005,0.020377902754607893,0.2727206967046696,-0.016036464580425833,0.05679227008964162,0.9369022051598901,False
stage,endgame,cumulative,every message so far this game,talkers,mean_user_min_info_exchange_zscore_conversation,Semantic dynamics,440,148,694,233,-0.008146971142776984,0.5510748628775246,-0.03493177957330315,0.01863783728774918,-0.029504032646084026,0.033829118805948806,-0.056753817828072796,-0.002254247464095256,0.9419535446860013,False
stage,endgame,cumulative,every message so far this game,talkers,max_first_person_singular_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.008670319134443903,0.5809854848025313,-0.02211805373569817,0.039458692004585974,0.0410375843793136,0.0030171772107432573,0.013919356553635687,0.06815581220499152,0.9639329500707535,False
stage,endgame,cumulative,every message so far this game,talkers,max_content_word_accommodation_per_conv,Semantic dynamics,440,148,694,233,0.0079637282847251,0.5810813883938747,-0.02032270799637565,0.03625016456582585,0.038460901763954634,0.012738555076304735,0.008199118122844403,0.06872268540506486,0.9639329500707535,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_min_Positive_Emotion_receptiveness_yeomans,Receptiveness,440,148,694,233,-0.006651529211569713,0.5836056636482794,-0.030435781755565498,0.017132723332426072,-0.004107040025554727,0.7344049897885048,-0.02783329932530573,0.019619219274196274,0.9639329500707535,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_positivity_zscore_conversation,Sentiment & emotion,440,148,694,233,-0.007275185457603852,0.594517176227949,-0.03406282518731791,0.019512454272110208,0.02008923742916816,0.19665816736353592,-0.01040664100740037,0.05058511586573669,0.9675741939073509,False
stage,endgame,cumulative,every message so far this game,talkers,max_first_pronouns_proportion,Semantic dynamics,440,148,694,233,-0.012853984154867607,0.5997422457622219,-0.060862231161852826,0.03515426285211762,0.04171458768286748,0.015061603286032607,0.008081251237327565,0.0753479241284074,0.9675741939073509,False
stage,endgame,cumulative,every message so far this game,talkers,max_time_diff,Participation & timing,440,148,694,233,-0.007756481374270912,0.617261479891876,-0.038177435088713074,0.022664472340171254,-0.02230663868331,0.1852674342378987,-0.055310251777967084,0.010696974411347083,0.9675741939073509,False
stage,endgame,cumulative,every message so far this game,talkers,variance_in_DD,Semantic dynamics,440,148,694,233,0.006269674603210679,0.6218783449744238,-0.01864635468724871,0.031185703893670067,-0.02493434160086873,0.11733852750858774,-0.05614064207208762,0.006271958870350158,0.9675741939073509,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_mean_info_exchange_zscore_conversation,Semantic dynamics,440,148,694,233,-0.00651644045287789,0.6289232612769611,-0.03294618825553587,0.01991330734978009,-0.029862399957461,0.024829928846269632,-0.05594449714140885,-0.003780302773513145,0.9675741939073509,False
stage,endgame,cumulative,every message so far this game,talkers,max_certainty_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.005852468061085718,0.6297903319089893,-0.01794442728304599,0.02964936340521742,0.07010975678537688,8.040893756244926e-07,0.042261716513138314,0.09795779705761545,0.9675741939073509,False
stage,endgame,cumulative,every message so far this game,talkers,max_past_tense_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.005753361338618802,0.6318851878578617,-0.017784452486720156,0.02929117516395776,0.044272769008610845,0.006178974663155206,0.012582144456113907,0.07596339356110779,0.9675741939073509,False
stage,endgame,cumulative,every message so far this game,talkers,max_tentativeness_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.005880708370201024,0.6394176168541206,-0.01872046835610146,0.03048188509650351,0.06063805012324493,2.03288382855384e-05,0.03274753753487093,0.08852856271161892,0.9690143265727394,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_forward_flow,Semantic dynamics,440,148,694,233,-0.007387337345789788,0.6766175821225893,-0.04210203344389106,0.027327358752311487,-0.03087799953681863,0.032442217258147936,-0.059172555296343826,-0.0025834437772934357,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_relative_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.007668633536156796,0.6785273176396129,-0.028594825819473164,0.043932092891786755,0.04923035315693576,0.0053001417313991266,0.014623927597860346,0.08383677871601117,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_word_TTR,Volume & form,440,148,694,233,0.006413959277791085,0.7105964703959815,-0.02746545156100421,0.04029337011658638,0.00814253929018603,0.4582605745169148,-0.01337395032816781,0.029659028908539872,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_min_info_exchange_zscore_conversation,Semantic dynamics,440,148,694,233,-0.005054881657703346,0.7135189884091109,-0.03204062296497318,0.02193085964956649,-0.021838634991526218,0.1027588376986967,-0.04807197846180933,0.004394708478756896,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_argue_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.006108982984454692,0.7137906425686142,-0.02653651436340465,0.03875448033231403,0.0698502096499694,1.9786249122503076e-05,0.03776804101876923,0.10193237828116955,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,mean_user_min_forward_flow,Semantic dynamics,440,148,694,233,-0.004684283913361545,0.7286009914872815,-0.031143558933328194,0.0217749911066051,0.03711058306403777,0.013474907503614054,0.007674548304177183,0.06654661782389835,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_min_word_TTR,Volume & form,440,148,694,233,-0.004509535235839638,0.73192214380245,-0.030310196294860096,0.02129112582318082,-0.007039901809468102,0.5732458284724811,-0.031535732197524445,0.01745592857858824,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,gini_coefficient_sum_num_messages,Participation & timing,440,148,694,233,-0.005309256011381026,0.7495849852730814,-0.037910716026023375,0.027292204003261322,0.050488519829441435,0.004516836766664791,0.015640215301757895,0.08533682435712497,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_positive_affect_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.004844390759834911,0.7545381632819481,-0.025523415939583596,0.035212197459253414,0.042628055878313816,0.006662123465193084,0.011835243263307892,0.07342086849331975,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,440,148,694,233,0.004039298590075834,0.754621386208539,-0.021290537555780822,0.029369134735932487,0.04193200528687979,0.011389598715459179,0.009454309079369165,0.07440970149439041,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_user_min_textblob_subjectivity,Sentiment & emotion,440,148,694,233,-0.003710574749868454,0.7548316526681959,-0.026999651335462803,0.019578501835725896,0.01570495031445384,0.13373962094940053,-0.004822420615118936,0.036232321244026616,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_preposition_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.004300563604020331,0.7597043272793662,-0.02325681393725946,0.03185794114530012,0.04910057856323992,0.005185893936303751,0.014672450484401023,0.08352870664207881,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_num_chars,Volume & form,440,148,694,233,-0.0045257122485917855,0.7621487284304551,-0.03383326255957656,0.024781838062392994,0.01648237803692748,0.3211017039755566,-0.016076564636497023,0.049041320710351985,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,440,148,694,233,0.0036168227635131403,0.7720680018021737,-0.020855230695790872,0.028088876222817152,0.046039381759006216,0.004861529383744158,0.013996294445202041,0.07808246907281038,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,mean_user_max_num_chars,Volume & form,440,148,694,233,0.004442219695161608,0.7805772527697434,-0.026812721399883097,0.03569716079020631,0.05216129013416197,0.003115515321327622,0.017577177602501187,0.08674540266582276,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_user_min_tentativeness_lexical_wordcount,Lexical (LIWC),440,148,694,233,-0.004409140047951609,0.7815121680044573,-0.03556756106295748,0.026749280967054263,0.014992282787282303,0.2229669329580517,-0.009119390822025878,0.039103956396590485,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,440,148,694,233,-0.005092864108167873,0.7821207027243167,-0.041186146157110484,0.031000417940774738,0.027678816911832556,0.12574005872100608,-0.007752455821679181,0.06311008964534429,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_min_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,440,148,694,233,-0.0033292943819464445,0.8043169442159576,-0.029666029458893968,0.02300744069500108,0.007675559738026009,0.5350646388471214,-0.016577190055533934,0.03192830953158595,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.0032167155502104156,0.805489505209713,-0.022386016820110675,0.02881944792053151,0.032189346195903495,0.05348670196772768,-0.00048332258605844614,0.06486201497786544,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_user_max_verbs_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.0032245430702688965,0.809843296122198,-0.02303999462612344,0.029489080766661235,0.050375633442098756,0.002333675759842276,0.017941084583492507,0.082810182300705,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_user_min_neutral_bert,Sentiment & emotion,440,148,694,233,0.003276684954420475,0.8164769453499046,-0.024395766396232893,0.030949136305073843,0.02221330473884114,0.12039149015194972,-0.005818610172550268,0.05024521965023255,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_negative_bert,Sentiment & emotion,440,148,694,233,-0.0033278584136396828,0.8185945896023052,-0.03176648187576024,0.02511076504848088,0.010717073921297357,0.5466332046665185,-0.024128034787180022,0.04556218262977474,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,incongruent_modulation,Semantic dynamics,440,148,694,233,-0.0031635798548697138,0.8396973311665445,-0.03381655020256337,0.02748939049282394,0.008780685584660792,0.6884717620115133,-0.0341440976628687,0.05170546883219029,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,stdev_user_max_social_lexical_wordcount,Lexical (LIWC),440,148,694,233,-0.0029163164818333774,0.8399000960952289,-0.03120974953126537,0.025377116567598616,0.053361872947107966,0.0003979180805336844,0.02382961013483282,0.08289413575938312,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,min_user_max_certainty_rocklage,Sentiment & emotion,440,148,694,233,-0.002132998693967933,0.8469403763541986,-0.023791477763346273,0.01952548037541041,0.0006064338781057791,0.9689254278597629,-0.029904578299814667,0.031117446056026225,0.9903035013409088,False
stage,endgame,cumulative,every message so far this game,talkers,max_cognitive_mech_lexical_wordcount,Lexical (LIWC),440,148,694,233,0.0027947845240303697,0.8492635629924707,-0.026026273577775073,0.03161584262583581,0.07570472532120698,3.2656398695178673e-06,0.04381842660439056,0.1075910240380234,0.9903035013409088,False
